id_num,held,race,sex,prior.traffic,region,employed,citizen,databases,year,age
508,0,Black,Male,1,West,Yes,Yes,3,2004,20
509,1,White,Male,0,North,Yes,Yes,3,2003,19
510,0,White,Male,2,North,Yes,Yes,2,2005,19
511,0,Black,Male,0,North,Yes,Yes,2,2004,20
512,0,White,Male,1,West,Yes,Yes,2,2004,15
513,0,Black,Male,1,South,Yes,Yes,2,2006,20
514,1,Black,Male,2,North,Yes,Yes,3,2004,22
515,1,Black,Male,1,West,No,Yes,4,2003,21
516,1,White,Male,1,North,Yes,Yes,1,2005,27
517,0,Black,Male,1,South,Yes,No,1,2005,34
518,0,White,Male,0,West,Yes,Yes,3,2006,31
519,1,White,Male,1,North,Yes,Yes,3,2004,39
520,0,White,Male,2,West,Yes,Yes,0,2003,23
521,0,Black,Male,2,North,Yes,Yes,2,2004,49
522,1,White,Male,0,West,No,Yes,0,2003,24
523,0,White,Male,0,West,Yes,Yes,0,2005,20
524,0,White,Male,1,North,Yes,Yes,2,2002,25
525,0,White,Male,2,North,Yes,Yes,0,2004,21
526,0,Black,Male,1,East,Yes,Yes,2,2003,21
527,1,White,Male,1,South,Yes,No,1,2003,36
528,0,White,Male,1,North,Yes,Yes,1,2004,45
529,0,White,Male,1,West,Yes,Yes,1,2003,32
530,1,White,Male,0,West,No,Yes,3,2005,37
531,0,White,Male,2,North,Yes,Yes,4,2003,33
532,0,White,Male,1,West,Yes,Yes,0,2005,18
533,0,White,Male,0,North,Yes,Yes,3,2003,22
534,1,White,Male,0,West,Yes,Yes,3,2002,20
535,1,White,Male,0,East,No,No,4,2001,24
536,0,White,Male,0,North,No,Yes,1,2005,27
537,0,White,Male,0,West,Yes,Yes,0,2004,21
538,0,White,Male,1,West,No,Yes,3,2006,26
539,0,White,Male,2,North,Yes,Yes,3,2004,18
540,0,White,Male,0,North,No,Yes,2,2006,22
541,0,White,Male,0,North,Yes,Yes,1,2004,36
542,0,Black,Male,2,North,Yes,No,4,2001,23
543,0,White,Male,1,West,Yes,Yes,0,2004,19
544,0,White,Male,1,North,No,No,0,2005,23
545,0,Black,Male,0,West,Yes,Yes,4,2003,22
546,0,Black,Male,0,West,Yes,No,3,2005,31
547,1,White,Male,0,South,No,No,0,2001,31
548,0,White,Male,1,South,Yes,Yes,1,2005,20
549,0,White,Male,1,South,No,Yes,0,2003,26
550,0,White,Male,1,South,Yes,No,0,2001,23
551,0,White,Male,1,West,Yes,Yes,1,2004,23
552,1,White,Male,1,North,Yes,Yes,1,2005,33
553,0,Black,Male,1,East,Yes,No,2,2001,20
554,1,White,Male,0,South,Yes,Yes,4,2004,20
555,0,White,Male,1,West,Yes,Yes,0,2005,25
556,0,White,Male,1,North,Yes,Yes,3,2004,35
557,0,White,Female,2,North,Yes,Yes,3,2005,30
558,1,Black,Male,1,West,Yes,No,4,2001,27
559,0,Black,Male,1,East,No,Yes,3,2005,21
560,1,White,Male,1,South,Yes,Yes,3,2005,17
561,0,White,Male,1,West,Yes,Yes,4,2003,52
562,0,White,Male,0,East,No,Yes,2,2005,19
563,0,Black,Male,0,West,Yes,Yes,1,2005,17
564,1,White,Male,0,North,Yes,Yes,3,2005,38
565,0,White,Male,2,West,Yes,Yes,1,2004,21
566,0,White,Female,0,North,Yes,Yes,1,2001,22
567,0,White,Male,0,South,No,Yes,4,2002,23
568,0,Black,Male,2,North,Yes,No,4,2001,19
569,0,Black,Female,0,West,No,Yes,1,2002,21
570,1,Black,Male,1,East,No,Yes,4,2004,21
571,0,White,Male,0,North,Yes,Yes,0,2004,18
572,0,Black,Male,0,North,Yes,No,4,2001,29
573,0,White,Male,2,South,Yes,Yes,0,2005,21
574,0,White,Male,0,West,Yes,Yes,4,2003,22
575,0,Black,Male,0,West,Yes,No,0,2005,23
576,0,White,Male,0,South,Yes,Yes,0,2003,24
577,0,White,Male,0,South,Yes,Yes,0,2005,19
578,1,White,Male,1,West,Yes,Yes,3,2005,16
579,0,Black,Male,0,East,Yes,Yes,4,2001,38
580,0,White,Male,2,West,Yes,Yes,3,2003,23
581,0,White,Male,0,South,Yes,Yes,1,2003,20
582,0,White,Male,2,West,Yes,Yes,0,2005,20
583,0,White,Female,1,East,Yes,Yes,4,2002,17
584,0,White,Male,0,South,Yes,Yes,0,2005,31
585,0,White,Male,0,East,Yes,Yes,3,2006,41
586,0,White,Male,0,South,Yes,Yes,0,2002,45
587,0,Black,Male,1,West,Yes,Yes,1,2004,18
588,0,White,Male,0,East,Yes,Yes,2,2003,38
589,1,White,Female,0,East,No,Yes,1,2005,48
590,0,White,Male,2,North,Yes,Yes,0,2002,16
591,0,White,Female,1,North,Yes,Yes,1,2002,21
592,0,White,Male,2,North,Yes,No,5,2001,19
593,1,White,Male,0,West,No,Yes,4,2002,22
594,0,White,Male,2,North,Yes,Yes,0,2003,29
595,1,White,Male,2,South,Yes,Yes,0,2002,23
596,0,White,Male,0,North,Yes,Yes,0,2003,40
597,0,White,Male,0,East,Yes,Yes,0,2005,32
598,0,White,Male,2,West,Yes,Yes,0,2002,26
599,0,Black,Male,0,North,Yes,Yes,2,2004,21
600,0,White,Male,2,South,Yes,Yes,4,2002,37
601,0,White,Male,2,West,Yes,Yes,0,2002,17
602,0,Black,Male,2,North,No,No,3,2005,36
603,0,Black,Male,1,East,Yes,No,0,2002,22
604,1,White,Male,0,East,No,Yes,0,2005,18
605,0,Black,Male,1,North,No,Yes,2,2003,20
606,0,White,Male,2,South,Yes,Yes,0,2004,20
607,0,White,Male,1,North,Yes,Yes,4,2004,16
608,0,Black,Female,1,North,Yes,Yes,0,2002,17
609,0,Black,Male,0,North,No,Yes,4,2003,24
610,0,Black,Male,1,North,Yes,Yes,0,2006,19
611,1,White,Male,0,North,Yes,Yes,1,2005,30
612,0,Black,Male,0,South,No,Yes,3,2004,20
613,0,Black,Male,1,North,Yes,Yes,2,2005,19
614,0,White,Male,0,West,Yes,Yes,1,2003,28
615,0,Black,Male,1,North,Yes,Yes,3,2005,49
616,0,Black,Female,2,North,Yes,Yes,3,2003,37
617,0,Black,Male,0,South,Yes,No,2,2004,37
618,0,White,Male,0,East,Yes,Yes,1,2004,18
619,0,White,Male,0,North,Yes,Yes,0,2003,24
620,0,White,Female,1,North,No,Yes,3,2002,17
621,0,White,Male,2,North,Yes,Yes,2,2004,19
622,0,White,Female,2,South,Yes,Yes,3,2006,15
623,0,White,Female,1,South,Yes,Yes,0,2005,17
624,0,White,Male,0,East,Yes,Yes,0,2002,21
625,0,White,Male,2,North,Yes,Yes,2,2006,32
626,0,White,Male,1,West,Yes,Yes,0,2002,34
627,0,White,Male,1,West,Yes,Yes,3,2002,36
628,1,Black,Male,0,South,No,Yes,0,2004,21
629,0,White,Male,0,South,No,Yes,1,2003,43
630,0,White,Male,1,East,Yes,Yes,3,2004,27
631,0,White,Male,2,West,Yes,Yes,3,2003,31
632,0,White,Male,1,West,Yes,Yes,4,2003,27
633,0,White,Male,1,North,Yes,No,0,2003,17
634,0,White,Female,2,West,No,Yes,4,2003,29
635,0,White,Male,1,West,Yes,Yes,0,2005,20
636,0,White,Male,1,South,Yes,Yes,2,2004,17
637,0,White,Male,1,East,Yes,Yes,2,2003,23
638,1,White,Male,2,North,No,Yes,4,2001,37
639,0,White,Male,0,East,Yes,Yes,0,2001,18
640,0,White,Male,1,West,Yes,Yes,3,2003,41
641,0,White,Male,1,North,Yes,Yes,1,2006,18
642,0,Black,Male,1,North,No,No,4,2006,21
643,0,White,Female,2,South,No,Yes,4,2004,22
644,1,White,Male,1,South,Yes,No,4,2004,23
645,0,White,Male,0,South,Yes,Yes,1,2003,24
646,0,Black,Male,0,West,No,Yes,3,2005,28
647,1,Black,Male,2,East,Yes,Yes,4,2004,19
648,0,Black,Male,1,South,Yes,Yes,2,2002,44
649,0,White,Male,0,South,Yes,Yes,0,2003,20
650,0,White,Female,0,East,Yes,Yes,0,2002,17
651,0,White,Male,0,North,Yes,Yes,0,2002,15
652,0,White,Male,1,North,Yes,Yes,0,2002,20
653,0,White,Male,0,South,Yes,Yes,3,2004,44
654,0,White,Male,1,South,Yes,Yes,0,2004,20
655,0,White,Male,2,West,Yes,Yes,4,2005,24
656,1,White,Male,2,North,Yes,Yes,0,2004,20
657,1,White,Male,1,East,Yes,Yes,0,2003,20
658,1,White,Male,2,West,Yes,Yes,3,2005,20
659,0,White,Male,2,North,Yes,Yes,1,2006,17
660,0,White,Female,2,North,Yes,Yes,0,2003,40
661,0,Black,Male,2,East,Yes,Yes,2,2005,25
662,0,White,Male,2,North,Yes,Yes,3,2004,18
663,0,White,Male,1,West,Yes,Yes,3,2002,27
664,1,White,Male,1,East,Yes,Yes,4,2004,22
665,0,White,Male,0,East,Yes,Yes,1,2002,34
666,1,White,Male,2,North,Yes,No,4,2004,22
667,0,White,Female,1,West,Yes,No,3,2001,17
668,0,White,Male,1,East,No,Yes,3,2001,17
669,0,White,Male,2,West,Yes,Yes,0,2004,24
670,0,Black,Male,1,West,Yes,Yes,0,2003,15
671,1,White,Male,0,West,Yes,Yes,1,2004,22
672,1,White,Male,0,South,Yes,No,1,2001,20
673,0,Black,Male,1,North,Yes,No,2,2005,38
674,0,White,Male,0,West,Yes,Yes,5,2004,18
675,0,White,Male,0,North,Yes,Yes,2,2004,32
676,0,White,Male,0,South,Yes,Yes,1,2005,16
677,0,White,Male,1,North,No,Yes,0,2004,21
678,0,White,Male,1,West,Yes,Yes,0,2003,20
679,0,White,Male,1,West,Yes,Yes,0,2004,23
680,0,White,Male,0,West,Yes,Yes,0,2003,23
681,0,White,Male,2,West,Yes,Yes,1,2004,17
682,1,White,Male,2,South,Yes,Yes,3,2006,18
683,0,White,Male,0,East,Yes,Yes,0,2004,20
684,0,Black,Female,2,West,Yes,Yes,1,2005,17
685,0,White,Male,0,West,Yes,Yes,0,2003,18
686,0,White,Male,1,South,Yes,Yes,0,2005,15
687,0,White,Male,0,West,Yes,Yes,0,2004,17
688,0,Black,Male,0,South,No,No,3,2004,43
689,0,White,Male,1,South,No,No,4,2001,22
690,0,White,Male,2,South,Yes,Yes,0,2004,24
691,0,White,Male,0,North,Yes,Yes,2,2004,28
692,0,White,Female,1,West,Yes,Yes,1,2002,35
693,0,White,Male,1,North,Yes,No,0,2004,32
694,0,White,Male,2,East,Yes,Yes,0,2004,14
695,0,Black,Male,2,East,Yes,Yes,4,2005,23
696,1,Black,Male,1,East,Yes,Yes,2,2004,41
697,0,White,Male,0,South,Yes,No,1,2004,23
698,0,White,Male,1,West,Yes,Yes,2,2003,16
699,0,White,Male,0,South,Yes,Yes,0,2001,23
700,0,White,Male,0,North,Yes,Yes,0,2003,19
701,0,Black,Male,1,North,No,Yes,4,2004,25
702,0,White,Male,1,East,Yes,Yes,0,2004,18
703,0,White,Male,2,North,Yes,Yes,0,2002,30
704,0,White,Male,2,East,No,Yes,3,2005,21
705,0,White,Male,1,East,No,Yes,2,2005,16
706,0,White,Male,1,South,Yes,Yes,0,2002,26
707,0,White,Male,1,North,Yes,Yes,2,2004,21
708,0,White,Male,0,East,No,Yes,0,2002,19
709,0,White,Male,0,South,No,Yes,5,2002,54
710,0,White,Male,2,South,Yes,Yes,0,2004,29
711,0,White,Male,1,East,Yes,Yes,2,2002,23
712,0,White,Male,1,South,Yes,Yes,2,2002,27
713,0,Black,Male,1,South,Yes,Yes,1,2005,16
714,0,White,Female,0,West,Yes,Yes,0,2002,28
715,0,White,Male,2,East,No,Yes,1,2005,19
716,0,White,Male,1,North,Yes,No,2,2001,25
717,0,White,Male,0,North,Yes,Yes,0,2004,22
718,1,Black,Male,1,West,Yes,Yes,2,2005,23
719,0,White,Male,0,North,Yes,Yes,0,2002,20
720,0,White,Female,0,West,Yes,Yes,0,2002,15
721,0,White,Male,0,West,Yes,Yes,0,2004,19
722,0,White,Male,1,North,No,Yes,2,2001,20
723,0,White,Male,2,West,Yes,Yes,2,2004,18
724,0,White,Male,2,North,Yes,No,0,2001,16
725,0,White,Male,0,West,Yes,Yes,3,2005,18
726,0,White,Male,2,South,Yes,Yes,0,2005,37
727,0,Black,Male,1,West,No,No,1,2005,21
728,0,White,Male,0,South,No,Yes,0,2005,25
729,0,White,Male,1,South,Yes,Yes,3,2005,20
730,0,White,Male,2,West,No,Yes,1,2004,21
731,0,White,Male,2,North,Yes,Yes,2,2004,19
732,0,Black,Male,0,East,Yes,Yes,0,2004,38
733,0,Black,Male,0,South,Yes,No,1,2002,39
734,0,White,Male,1,North,Yes,Yes,0,2002,20
735,1,White,Male,2,North,No,Yes,4,2004,40
736,0,White,Male,0,West,No,Yes,0,2002,21
737,0,Black,Male,1,West,Yes,Yes,1,2002,25
738,0,Black,Male,1,West,Yes,Yes,1,2005,19
739,0,Black,Male,0,North,Yes,Yes,1,2003,20
740,0,White,Male,1,East,No,Yes,4,2004,31
741,0,White,Male,0,North,Yes,Yes,3,2002,42
742,0,Black,Male,2,West,No,Yes,4,2004,21
743,1,White,Male,0,South,Yes,Yes,3,2005,19
744,0,White,Male,1,West,Yes,Yes,3,2004,50
745,0,White,Male,0,South,Yes,Yes,3,2004,53
746,1,White,Male,0,South,Yes,Yes,0,2006,46
747,0,White,Male,2,South,Yes,Yes,0,2002,17
748,1,Black,Male,0,North,Yes,Yes,3,2004,18
749,0,Black,Male,1,West,Yes,Yes,4,2004,22
750,0,White,Male,2,East,Yes,Yes,0,2001,23
751,0,White,Male,1,West,Yes,Yes,0,2004,27
752,0,Black,Male,1,West,No,No,2,2003,25
753,0,Black,Male,2,North,Yes,Yes,1,2005,21
754,0,White,Male,1,North,Yes,Yes,1,2003,25
755,0,White,Female,0,North,Yes,Yes,0,2002,37
756,0,White,Male,1,West,Yes,Yes,3,2005,22
757,0,White,Male,1,North,Yes,Yes,0,2002,18
758,0,White,Male,2,East,No,Yes,2,2005,24
759,0,Black,Male,0,West,No,Yes,5,2005,34
760,0,White,Male,0,South,Yes,Yes,4,2005,17
761,0,White,Male,2,North,Yes,Yes,0,2002,21
762,0,White,Male,0,East,No,Yes,4,2005,39
763,0,White,Male,0,West,Yes,Yes,1,2004,18
764,0,Black,Male,1,North,Yes,Yes,1,2004,31
765,0,White,Male,1,North,Yes,Yes,0,2005,17
766,0,Black,Male,2,South,Yes,Yes,0,2003,17
767,0,White,Male,0,West,Yes,No,0,2001,41
768,1,Black,Male,1,West,Yes,Yes,3,2003,18
769,0,White,Male,1,West,Yes,Yes,0,2003,20
770,0,White,Male,0,North,Yes,Yes,4,2004,18
771,0,White,Male,1,South,Yes,Yes,0,2002,19
772,0,White,Male,1,South,Yes,Yes,2,2005,24
773,0,White,Male,0,West,Yes,Yes,0,2004,24
774,0,White,Male,2,South,No,Yes,3,2005,17
775,0,Black,Female,1,East,Yes,Yes,1,2005,20
776,0,White,Male,1,West,No,Yes,3,2006,46
777,0,White,Male,0,North,Yes,Yes,3,2005,40
778,0,Black,Male,1,West,Yes,No,2,2002,19
779,1,White,Male,0,East,Yes,Yes,3,2004,17
780,0,White,Female,1,East,Yes,Yes,0,2005,35
781,0,White,Male,2,East,Yes,Yes,0,2003,46
782,0,White,Male,2,South,Yes,Yes,0,2003,18
783,0,White,Male,0,North,Yes,Yes,2,2005,17
784,0,White,Male,0,South,No,Yes,2,2005,25
785,1,White,Male,2,East,Yes,Yes,0,2004,17
786,0,Black,Male,0,West,Yes,No,0,2001,42
787,0,Black,Male,0,East,Yes,Yes,0,2004,25
788,1,Black,Male,0,South,Yes,No,2,2001,27
789,0,Black,Male,2,East,Yes,No,4,2001,30
790,0,White,Male,1,East,Yes,Yes,2,2003,27
791,0,White,Male,0,South,Yes,Yes,0,2003,18
792,0,White,Female,0,North,No,No,0,2001,20
793,0,White,Male,2,South,Yes,Yes,0,2004,18
794,0,Black,Male,0,East,Yes,Yes,2,2002,20
795,0,Black,Male,1,North,Yes,Yes,5,2003,25
796,0,White,Male,0,North,Yes,Yes,3,2002,38
797,0,Black,Male,0,South,Yes,Yes,2,2003,23
798,1,Black,Male,2,North,Yes,Yes,3,2004,42
799,1,White,Male,1,West,Yes,Yes,0,2005,19
800,1,White,Male,0,West,No,Yes,4,2002,20
801,0,White,Male,2,North,Yes,Yes,3,2003,41
802,0,White,Male,2,East,No,Yes,4,2002,19
803,0,White,Male,2,South,Yes,Yes,2,2005,16
804,0,Black,Male,1,South,Yes,No,6,2003,39
805,0,White,Male,1,East,Yes,Yes,4,2002,24
806,1,White,Male,0,North,Yes,Yes,5,2004,35
807,0,White,Male,2,East,Yes,Yes,0,2004,21
808,0,White,Male,0,North,No,Yes,2,2003,35
809,0,White,Male,0,South,Yes,Yes,0,2006,16
810,0,White,Male,0,North,Yes,Yes,0,2003,15
811,0,White,Male,1,South,Yes,Yes,1,2004,21
812,0,White,Male,2,North,Yes,Yes,0,2004,29
813,1,White,Male,0,West,Yes,Yes,2,2005,25
814,0,White,Male,2,North,Yes,Yes,1,2005,37
815,0,White,Female,1,South,Yes,Yes,1,2004,21
816,0,White,Male,1,South,Yes,Yes,3,2002,35
817,0,Black,Male,0,North,Yes,No,2,2004,41
818,0,White,Male,0,North,Yes,Yes,3,2005,20
819,0,Black,Female,2,East,Yes,No,0,2001,28
820,0,White,Male,2,North,Yes,Yes,2,2005,24
821,0,White,Male,0,East,Yes,Yes,0,2003,21
822,0,Black,Male,2,North,Yes,Yes,0,2003,22
823,0,White,Male,1,East,Yes,Yes,3,2004,31
824,1,Black,Female,1,South,No,Yes,2,2004,20
825,0,Black,Male,1,North,Yes,Yes,3,2004,50
826,0,White,Female,0,South,Yes,Yes,0,2002,18
827,0,White,Male,1,West,Yes,No,2,2004,40
828,0,White,Male,0,West,Yes,Yes,0,2002,19
829,0,White,Male,0,South,Yes,Yes,0,2003,22
830,0,White,Male,2,West,Yes,Yes,4,2003,29
831,0,White,Male,1,South,Yes,Yes,0,2001,18
832,0,Black,Male,2,South,Yes,Yes,2,2005,22
833,0,White,Male,2,South,Yes,Yes,4,2004,23
834,0,White,Male,2,South,No,Yes,2,2004,17
835,0,White,Male,0,North,Yes,Yes,0,2003,25
836,0,White,Female,2,East,No,Yes,1,2005,42
837,0,White,Male,1,North,Yes,Yes,0,2005,26
838,0,White,Male,1,East,Yes,Yes,1,2004,16
839,0,White,Male,0,North,Yes,Yes,0,2001,32
840,0,White,Male,2,North,Yes,Yes,4,2006,44
841,0,White,Male,2,East,Yes,Yes,0,2003,34
842,0,Black,Male,1,South,Yes,Yes,0,2001,18
843,0,White,Male,2,North,Yes,Yes,2,2005,21
844,0,White,Male,2,West,Yes,Yes,3,2004,26
845,0,White,Male,0,North,Yes,Yes,1,2003,19
846,0,White,Male,1,South,Yes,Yes,1,2004,18
847,1,Black,Male,1,North,No,No,4,2001,17
848,1,White,Male,0,West,Yes,Yes,3,2005,34
849,1,White,Male,1,West,Yes,Yes,2,2003,18
850,0,White,Male,1,South,No,Yes,0,2004,18
851,0,White,Male,1,West,Yes,Yes,3,2005,23
852,0,White,Male,0,West,Yes,Yes,0,2005,16
853,1,White,Female,0,West,No,Yes,1,2003,34
854,0,White,Male,2,West,Yes,Yes,0,2003,23
855,0,White,Female,0,West,Yes,Yes,0,2004,27
856,0,White,Male,0,West,Yes,No,2,2001,20
857,1,Black,Male,1,West,No,No,4,2001,34
858,0,White,Male,0,West,Yes,Yes,0,2004,17
859,0,White,Male,2,East,Yes,Yes,0,2003,27
860,0,White,Male,1,East,Yes,Yes,0,2004,23
861,0,White,Male,0,East,Yes,Yes,0,2003,21
862,0,Black,Male,0,East,Yes,Yes,0,2005,18
863,0,Black,Male,0,North,No,No,1,2003,19
864,0,White,Male,0,West,Yes,Yes,2,2006,34
865,0,White,Male,1,South,Yes,Yes,0,2004,40
866,0,White,Male,2,West,Yes,No,0,2001,17
867,0,White,Male,0,North,Yes,Yes,0,2005,19
868,1,White,Male,2,South,No,Yes,3,2003,34
869,0,White,Male,1,East,Yes,Yes,1,2002,41
870,0,Black,Male,2,South,Yes,Yes,3,2002,24
871,0,White,Male,1,North,Yes,Yes,5,2004,18
872,0,Black,Male,1,East,Yes,Yes,3,2001,31
873,0,White,Male,2,North,Yes,Yes,1,2002,28
874,0,White,Male,0,South,Yes,Yes,1,2005,24
875,1,White,Male,2,North,Yes,Yes,0,2005,24
876,0,Black,Male,0,South,No,No,3,2001,52
877,0,White,Male,0,North,No,Yes,4,2002,21
878,0,White,Male,1,East,Yes,Yes,0,2005,19
879,0,Black,Male,1,North,Yes,Yes,1,2005,24
880,0,White,Male,2,West,No,No,3,2001,19
881,0,White,Male,0,South,No,No,3,2003,22
882,0,White,Male,1,East,Yes,Yes,4,2005,39
883,0,White,Male,2,West,Yes,Yes,0,2003,21
884,0,Black,Male,1,East,Yes,Yes,0,2006,34
885,0,White,Male,0,North,Yes,Yes,0,2003,23
886,0,Black,Male,0,South,Yes,Yes,0,2005,24
887,1,White,Male,2,North,Yes,Yes,1,2003,22
888,0,White,Male,1,North,Yes,Yes,2,2004,37
889,0,White,Male,1,East,Yes,Yes,2,2002,19
890,0,Black,Male,2,North,Yes,Yes,0,2002,21
891,0,White,Male,0,North,No,Yes,2,2005,40
892,0,Black,Male,0,North,Yes,Yes,3,2005,51
893,0,White,Male,0,West,Yes,No,0,2001,25
894,0,White,Male,2,South,Yes,Yes,1,2004,21
895,0,White,Male,2,West,Yes,No,4,2001,22
896,0,Black,Male,0,West,No,No,2,2006,36
897,1,White,Female,0,West,No,Yes,3,2003,26
898,1,White,Male,2,North,Yes,No,3,2001,23
899,0,Black,Female,0,West,Yes,Yes,0,2005,17
900,1,White,Male,0,South,No,Yes,3,2001,17
901,0,White,Male,0,North,Yes,No,0,2001,29
902,0,White,Male,0,North,Yes,Yes,1,2004,16
903,0,White,Male,2,East,Yes,Yes,1,2003,25
904,0,White,Male,1,East,Yes,Yes,1,2005,19
905,0,Black,Male,2,East,No,Yes,0,2002,19
906,0,Black,Male,2,West,Yes,Yes,1,2006,20
907,1,White,Male,1,North,Yes,Yes,4,2005,28
908,0,White,Male,1,South,Yes,Yes,0,2004,19
909,0,White,Male,1,South,Yes,No,0,2003,19
910,0,White,Male,1,East,Yes,Yes,0,2005,24
911,0,Black,Male,0,South,No,Yes,0,2002,45
912,0,White,Male,0,West,Yes,Yes,0,2002,18
913,0,White,Male,1,East,Yes,Yes,2,2004,18
914,0,White,Male,0,East,Yes,No,2,2005,17
915,0,White,Male,2,West,Yes,No,0,2001,22
916,0,Black,Male,0,East,Yes,Yes,1,2005,17
917,0,Black,Female,1,North,Yes,Yes,0,2002,18
918,0,Black,Male,0,East,No,No,1,2004,26
919,0,White,Male,2,East,Yes,Yes,0,2005,38
920,0,Black,Female,0,East,Yes,Yes,2,2004,18
921,0,White,Male,1,South,Yes,Yes,0,2005,24
922,1,White,Male,0,West,Yes,Yes,0,2002,15
923,0,White,Male,0,West,Yes,Yes,4,2004,17
924,0,White,Male,2,North,Yes,Yes,0,2004,18
925,0,Black,Male,0,West,Yes,Yes,3,2005,22
926,0,White,Male,0,North,Yes,Yes,2,2006,21
927,0,Black,Male,1,East,Yes,Yes,3,2002,24
928,1,White,Male,0,North,Yes,Yes,3,2005,20
929,1,Black,Male,0,North,No,No,0,2001,44
930,0,White,Male,1,South,Yes,Yes,4,2003,34
931,0,White,Male,2,North,Yes,Yes,1,2004,27
932,0,White,Female,2,East,Yes,Yes,0,2002,21
933,0,White,Male,0,East,Yes,Yes,4,2002,17
934,0,White,Male,0,West,Yes,Yes,3,2004,34
935,0,White,Male,1,West,Yes,Yes,1,2004,18
936,0,Black,Male,0,West,No,Yes,1,2006,23
937,0,Black,Male,0,West,Yes,No,3,2001,19
938,0,White,Male,1,South,Yes,Yes,3,2004,22
939,0,White,Male,2,South,Yes,Yes,1,2002,19
940,0,Black,Male,0,East,Yes,Yes,1,2004,15
941,0,Black,Male,0,East,Yes,No,0,2004,20
942,0,Black,Male,0,South,No,No,0,2002,30
943,0,White,Male,2,West,Yes,Yes,3,2004,35
944,0,Black,Male,1,South,Yes,Yes,0,2004,21
945,1,Black,Male,0,North,No,No,4,2002,26
946,0,White,Male,2,East,Yes,Yes,0,2002,23
947,0,White,Female,2,South,No,Yes,2,2001,33
948,1,White,Male,2,East,Yes,Yes,2,2005,25
949,0,Black,Male,2,West,No,Yes,4,2003,22
950,0,White,Male,0,West,Yes,No,0,2001,19
951,0,Black,Male,0,West,No,Yes,3,2003,29
952,0,White,Male,0,West,Yes,Yes,0,2005,19
953,0,White,Female,0,West,Yes,Yes,0,2004,22
954,1,White,Male,0,South,No,Yes,4,2003,44
955,0,Black,Male,0,West,Yes,No,4,2006,29
956,0,White,Male,0,North,Yes,Yes,0,2003,22
957,0,White,Male,0,South,Yes,Yes,1,2002,18
958,0,White,Male,0,East,Yes,No,3,2001,18
959,0,White,Male,2,North,Yes,Yes,1,2002,21
960,0,Black,Male,0,East,Yes,No,2,2001,31
961,0,White,Male,0,North,Yes,Yes,1,2004,17
962,0,Black,Female,0,North,Yes,Yes,0,2004,39
963,1,White,Male,0,South,Yes,Yes,1,2001,17
964,0,White,Female,2,West,Yes,Yes,0,2002,26
965,0,White,Male,1,South,Yes,Yes,3,2003,28
966,0,White,Male,0,East,Yes,Yes,5,2003,16
967,0,White,Male,0,East,Yes,Yes,1,2002,19
968,0,White,Female,0,West,Yes,Yes,0,2005,17
969,0,White,Male,0,East,Yes,Yes,0,2002,29
970,0,White,Male,0,South,Yes,Yes,0,2005,22
971,0,White,Male,1,North,No,Yes,3,2002,18
972,0,White,Male,2,East,Yes,Yes,1,2004,25
973,0,Black,Male,2,East,Yes,No,2,2003,17
974,0,White,Male,2,West,Yes,Yes,0,2004,19
975,0,White,Male,2,North,Yes,Yes,2,2004,32
976,0,Black,Male,1,West,Yes,No,0,2003,22
977,0,White,Male,0,North,Yes,Yes,3,2002,34
978,0,White,Female,0,West,Yes,Yes,1,2004,17
979,1,White,Male,0,East,Yes,Yes,3,2004,43
980,0,White,Male,1,East,Yes,Yes,0,2005,20
981,1,White,Male,0,West,Yes,No,3,2001,49
982,0,Black,Male,1,North,Yes,No,3,2004,20
983,0,Black,Male,1,East,Yes,Yes,2,2005,28
984,1,White,Male,2,West,Yes,Yes,1,2004,44
985,0,Black,Male,0,West,Yes,No,4,2004,24
986,1,Black,Male,2,North,No,No,2,2001,28
987,0,White,Male,1,West,Yes,Yes,1,2005,18
988,0,Black,Male,2,North,Yes,Yes,4,2006,15
989,0,White,Male,0,North,Yes,Yes,0,2003,31
990,0,White,Male,2,West,No,No,3,2006,22
991,0,White,Male,1,East,Yes,Yes,3,2003,34
992,0,Black,Male,1,South,Yes,Yes,3,2004,26
993,0,White,Male,2,East,Yes,Yes,1,2005,19
994,0,White,Male,0,North,Yes,Yes,3,2003,20
995,0,White,Male,0,East,No,Yes,2,2006,20
996,0,Black,Male,1,West,Yes,Yes,2,2006,20
997,0,White,Male,0,West,Yes,Yes,0,2005,17
998,0,Black,Male,1,East,Yes,No,4,2001,21
999,0,White,Male,0,West,No,No,0,2005,29
1000,0,Black,Male,0,West,Yes,Yes,2,2003,25
1001,0,Black,Male,1,North,Yes,Yes,3,2002,16
1002,0,White,Female,0,West,Yes,Yes,2,2001,20
1003,0,White,Male,1,South,Yes,Yes,1,2002,25
1004,0,White,Male,1,West,Yes,Yes,1,2005,37
1005,0,White,Male,0,East,Yes,Yes,1,2003,24
1006,0,White,Male,0,West,Yes,Yes,3,2003,38
1007,0,Black,Female,0,East,No,Yes,3,2003,19
1008,1,White,Male,1,South,Yes,No,1,2001,48
1009,0,Black,Male,0,East,Yes,No,0,2001,21
1010,0,White,Male,0,East,Yes,Yes,0,2002,23
1011,0,Black,Male,1,West,Yes,Yes,0,2005,28
1012,0,Black,Male,1,North,Yes,Yes,2,2002,20
